income,family_size,spending_score,expense
112197.49,2,7,39772.38
46711.81,5,9,28908.02
63822.97,5,2,26200.67
138743.44,6,5,47162.07
40961.84,3,1,15263.77
22713.99,2,5,13224.4
108651.39,7,2,40054.69
5185.53,1,7,12476.98
123738.49,1,3,34826.27
180761.61,6,6,60054.8
42097.32,8,1,22369.37
79639.98,4,8,32091.86
183691.47,5,8,59562.53
142254.88,2,2,40822.73
31386.17,4,7,21839.39
79488.93,8,3,31585.35
152419.06,1,2,39326.24
134631.67,1,3,40715.45
35353.43,2,10,20073.34
17184.01,1,9,14971.29
137924.64,2,9,42451.92
123759.44,8,5,44592.47
16571.83,3,9,19429.09
195088.32,8,9,62466.06
54225.52,8,5,30247.99
80274.59,4,2,25244.34
39631.51,2,8,16085.92
166561.82,4,3,52872.79
192700.8,5,4,57729.83
46594.61,5,2,20510.4
60217.97,8,5,32254.72
142770.62,6,8,51973.68
107938.39,1,5,32830.37
25488.16,8,2,22916.27
186080.76,6,9,64372.93
124174.47,8,4,46223.32
63745.21,7,10,33652.11
100511.61,2,1,28065.06
102548.14,8,6,43696.72
107456.46,8,3,38776.13
101974.61,3,4,35457.15
114549.68,7,1,38226.4
81703.78,1,6,29713.18
33501.73,2,9,19004.56
134593.71,5,5,46324.44
159534.87,1,9,52003.28
168998.55,4,4,52095.76
9280.66,4,8,16022.85
83901.94,7,6,35710.88
195795.46,5,5,59340.58
17199.8,1,8,10970.95
158183.05,8,3,52069.78
29592.03,1,6,16418.13
165804.64,5,7,53557.35
136083.15,5,5,49252.02
146381.45,8,3,49892.65
195577.62,4,10,60232.95
188199.34,4,10,58148.54
64352.44,2,3,21532.76
78167.22,8,2,33825.84
84400.43,1,4,28345.27
40212.1,7,1,20198.58
79321.3,2,2,27463.92
195909.85,3,3,57836.54
100464.79,4,9,38563.7
190757.17,4,8,62137.21
18934.3,7,5,18887.51
12660.68,3,1,8887.98
117189.38,7,2,40391.1
148569.49,6,5,49204.59
47404.51,4,9,24906.45
103154.91,7,6,43033.31
175223.4,5,3,54309.82
153536.27,7,4,49772.33
50203.71,6,4,22510.02
70221.93,5,9,35546.5
64629.3,8,6,34245.1
145303.85,2,3,41183.9
193795.32,1,9,57491.16
59615.3,5,1,23736.14
119718.6,5,5,39543.23
197768.91,8,8,64075.7
35727.99,2,2,15234.84
133521.05,3,7,42698.61
69737.68,6,10,33797.88
198375.37,3,1,54295.85
26210.41,5,4,19761.57
92995.04,5,9,38965.7
54719.81,1,1,21603.0
11178.06,5,2,15518.26
192901.45,7,7,62629.78
115793.52,8,10,45671.78
141653.5,4,8,45747.24
125953.61,3,9,43990.31
33952.35,1,7,18361.48
38259.28,8,4,21451.09
127156.88,6,3,42871.63
157062.86,6,1,50469.3
124158.69,7,10,49025.02
116222.91,3,6,39753.38
150462.65,1,1,39784.96
52503.63,5,2,22405.22
147671.0,5,2,46673.3
85187.99,6,6,33404.75
136439.77,3,9,48107.38
58569.75,8,9,31029.53
31805.67,2,6,16941.47
10686.01,3,4,14627.21
161677.47,1,4,46152.94
43409.0,2,10,25610.36
75875.55,6,8,33978.19
154926.71,3,8,45970.91
92785.48,2,10,37501.77
47422.04,2,7,20413.93
42978.67,8,2,21070.89
84547.39,8,6,37752.04
115209.39,5,5,40684.88
81508.58,5,1,30067.94
181391.07,8,1,58272.07
5747.64,4,1,8573.5
83392.26,8,1,29914.9
149852.8,2,5,44716.25
178723.77,4,10,56783.26
74888.35,8,3,32083.46
136349.88,4,2,41668.14
118168.01,1,7,38182.11
44298.83,3,8,22194.57
137784.15,7,10,53279.83
53665.1,6,9,29478.09
157862.0,4,8,54628.85
173850.73,7,8,62865.31
98292.35,8,1,36061.3
15554.3,7,6,17602.07
148783.75,4,6,47569.85
96106.96,6,2,33311.85
23431.25,4,8,19110.1
69571.72,6,8,33644.18
61675.02,7,7,32746.76
146640.08,4,9,48853.16
87693.01,2,8,31277.24
119474.3,3,1,35007.16
102714.23,8,8,43582.71
146230.1,1,2,40894.28
145019.91,6,7,52738.67
92514.02,8,10,43303.52
31331.5,1,10,18946.91
84535.89,1,5,27615.6
36226.37,4,9,21741.69
192035.79,5,1,56329.92
190278.1,3,1,51114.35
94053.7,6,8,39617.9
10387.44,6,4,12516.53
78055.52,3,3,33111.03
179543.33,4,9,61131.92
61164.12,2,7,24168.67
126286.07,6,2,45901.44
40867.76,3,5,17747.77
165907.02,4,1,49941.53
178919.98,7,5,61337.98
124948.34,5,7,47106.03
126633.68,4,10,45535.71
78819.21,6,9,35234.31
142882.82,8,9,55618.61
98300.01,5,1,36235.28
150369.94,5,8,52008.51
193859.82,1,5,55510.38
165363.29,1,5,51523.03
105879.59,5,5,37170.62
195883.26,1,7,57658.63
123381.03,4,4,40093.27
17650.12,8,7,22729.16
147421.69,7,8,53950.98
164912.12,2,1,46051.44
31293.68,7,2,21300.22
137461.54,7,9,50009.25
184578.74,2,6,52494.84
54028.06,4,10,30452.18
119076.68,4,7,42641.53
58544.72,1,5,23012.57
156009.45,2,3,45795.33
118228.71,8,5,46131.59
88474.89,6,8,40041.39
10652.66,2,9,14382.92
189235.79,3,4,59992.96
102059.16,7,8,41803.83
161801.36,6,10,58390.06
81419.51,2,9,32882.3
170575.21,2,8,50617.66
36207.6,1,7,13667.62
50141.31,1,10,26191.99
70011.32,2,6,25682.06
22276.09,6,5,18318.84
91548.98,5,8,35165.27
99755.26,3,3,35953.76
27386.0,5,1,15971.67
88284.25,3,9,33778.86
43472.73,4,9,26095.1
175666.3,3,1,49822.97
104312.22,4,5,39076.89
190633.4,6,6,60709.94
71579.14,4,3,29064.83
71572.05,1,8,24157.42
71048.81,6,3,31540.64
57315.48,4,4,24095.58
157926.14,5,2,48947.57
60134.46,7,4,30097.45
61162.58,6,4,29103.22
14144.77,3,2,9567.98
193245.47,1,1,51685.36
177827.3,8,9,66471.78
62039.38,2,2,21214.75
106549.96,3,9,39605.54
99135.29,8,5,41023.62
22102.1,7,10,25237.36
108583.44,7,10,46349.19
27098.69,6,7,23892.65
89647.48,5,9,37087.58
22121.84,4,5,16846.55
119838.66,6,5,44007.91
14556.73,1,5,9107.82
127543.58,8,8,54824.12
142907.6,6,5,48262.5
116318.32,2,5,38390.03
96550.56,3,7,34760.1
16854.58,3,5,11693.72
7213.89,1,3,9127.11
71774.15,6,9,31996.77
155394.22,8,3,51986.91
131219.19,1,9,43987.44
29429.78,1,4,11422.66
139148.14,2,2,42777.92
117108.54,7,6,46308.69
37511.02,5,1,15713.4
152283.82,4,7,53565.83
166909.38,8,1,56993.57
50348.7,7,2,24082.19
128997.83,6,5,47221.24
78735.83,1,3,28339.63
16399.89,5,10,21204.0
172963.88,6,2,55850.35
165045.17,4,2,50937.9
66998.79,5,6,28337.16
108643.51,1,10,35194.57
104912.08,7,7,43638.41
39604.53,1,2,13309.69
33406.41,7,2,16868.41
169632.24,3,8,55656.85
174134.83,4,3,53550.73
146410.04,3,10,49685.84
19189.28,3,3,14443.66
182282.72,4,6,58957.58
196246.78,3,2,56151.75
156244.72,3,4,49701.89
73915.47,3,7,29965.69
84126.08,4,1,29299.7
174579.16,6,2,56733.55
59636.29,8,3,27382.41
32662.23,8,10,27392.88
165446.84,8,5,60000.21
42699.85,5,9,24439.9
181923.47,5,10,58530.63
121158.01,2,3,38347.43
113297.12,5,1,34017.15
156271.12,2,10,52623.69
8210.73,2,9,13446.62
144140.1,7,2,50985.71
121706.32,4,10,47406.54
107137.23,2,3,35523.94
47378.59,5,7,25291.6
166739.72,5,9,59068.51
53876.81,5,2,25422.66
100505.71,7,1,33925.23
35825.67,1,8,22316.8
194873.49,1,4,53470.75
42933.91,8,2,23795.59
161627.59,8,10,61095.94
56300.45,4,2,23653.04
54928.43,1,2,20182.35
87233.53,5,5,32077.13
169940.28,3,2,49447.64
139073.7,8,7,50063.58
174968.79,3,2,52368.98
14206.4,7,9,22357.7
191360.08,1,1,48794.9
20041.69,5,1,13533.38
145607.75,3,7,47052.0
45398.77,4,1,16898.09
168964.75,3,6,52351.4
173160.53,3,4,56056.44
112493.7,2,2,34497.3
83559.79,2,4,30525.44
159707.39,8,6,54640.54
175436.12,5,10,59434.45
148960.63,8,4,53415.54
181848.77,1,9,55302.55
127173.66,2,8,41940.6
135742.03,1,10,52051.85
116513.08,4,6,39029.76
100191.64,7,6,38052.48
132697.82,6,6,48068.97
114425.3,8,5,44858.5
147591.8,7,2,45767.31
187175.71,5,6,58194.25
77744.2,2,9,29372.17
85177.84,2,4,29605.64
7931.55,3,8,17120.89
107771.74,4,5,36299.54
30623.19,4,10,21148.04
144620.14,6,4,46052.69
157019.45,8,7,58800.57
145934.41,2,7,45732.27
111595.65,6,10,43293.56
109172.37,2,2,36592.15
131078.02,3,10,45091.12
113166.66,3,4,37898.42
151306.72,2,10,48245.52
179432.92,1,1,50813.07
109545.25,5,5,36661.75
26516.62,5,8,19719.13
30551.41,3,5,20184.49
78304.1,5,1,29927.62
101777.08,8,4,43339.38
48884.82,5,10,26842.63
93286.29,4,6,36686.89
31468.11,2,1,13734.18
51961.85,2,6,26827.11
148121.99,2,3,43779.8
197186.21,3,10,61683.46
41309.6,4,6,23664.32
71123.83,5,3,28837.42
73383.9,4,4,29384.33
48548.59,3,3,18600.68
44791.11,1,2,14523.2
30680.4,3,10,20820.17
181965.35,8,4,58831.82
131627.61,2,5,43817.44
61641.25,7,8,33354.94
55328.42,6,8,28845.03
119996.02,1,8,37130.94
140958.36,1,1,38249.87
54336.67,8,8,31985.2
72696.76,4,7,29185.78
61669.4,7,6,28250.91
22103.12,7,3,18172.21
80373.05,1,8,25593.11
109054.18,7,3,39626.29
132796.42,2,5,43990.9
86263.65,2,6,35406.65
196757.17,2,9,58007.91
127038.35,3,4,40876.29
177883.99,8,10,67586.83
183617.61,4,3,57264.85
165172.88,8,3,55508.15
57647.19,7,2,28051.07
89099.04,3,10,33170.67
5075.1,5,9,20394.7
93024.34,2,9,29780.89
62281.78,4,4,27416.94
26819.73,2,3,16829.84
168524.63,1,2,48916.39
136322.14,4,9,45440.29
199825.19,4,1,55979.73
102185.75,6,10,43121.8
69487.7,7,3,30701.66
56443.22,5,5,22342.55
89895.41,3,5,27854.67
65425.07,3,10,30174.99
198197.92,7,9,65872.0
40644.82,2,8,22243.85
8730.29,2,1,8089.13
30349.9,1,10,19661.36
178848.8,1,10,52225.49
140314.26,4,2,44947.54
157874.58,1,1,42762.25
67491.96,5,9,28788.93
126427.19,8,7,52478.92
143040.23,4,3,44717.73
68651.14,7,7,31551.31
146282.9,3,1,45622.93
127783.45,6,10,51824.02
62765.83,1,4,20856.69
15306.9,7,9,20414.14
51383.64,1,6,20866.54
125809.56,1,8,43170.56
121810.98,2,6,40963.73
103991.58,2,8,39400.05
54037.64,6,7,31237.62
91684.66,5,1,31629.51
33088.53,5,7,19043.93
134164.67,1,5,40393.7
174486.21,2,5,53700.04
95418.75,8,8,40659.77
46534.52,1,7,20239.99
166437.83,5,7,54044.31
66050.49,4,9,30015.5
120823.69,2,9,39538.6
19707.2,6,4,16369.5
144997.8,8,6,53044.66
94830.98,1,5,27637.81
87552.98,6,8,36940.57
187293.11,4,8,61717.15
100840.46,1,4,29888.25
8266.35,6,1,13712.8
192165.07,6,9,63911.06
7381.51,3,5,11621.29
109494.54,4,7,37000.5
128551.42,1,9,37251.56
179424.41,5,5,57447.38
137446.43,6,4,48678.03
163170.89,3,9,55880.28
155134.91,5,2,47070.85
46639.3,4,10,26759.93
141591.27,5,1,47662.71
129328.52,5,2,44356.96
52574.32,4,4,23809.34
30024.54,5,6,22616.04
151569.68,4,8,51938.64
194369.62,1,9,57516.33
148996.94,2,3,43995.23
151142.73,6,10,56700.63
37507.38,7,6,26846.16
53175.8,5,10,26981.23
119223.71,3,4,41564.8
11129.01,4,4,15148.51
135244.97,5,9,48910.72
33238.19,4,3,17532.66
85612.29,3,2,24754.45
67436.68,7,8,35622.34
25758.82,1,7,13328.23
117860.44,5,6,41854.35
75442.94,4,2,23450.59
13577.07,6,7,20392.65
91661.9,2,2,28001.54
120100.48,5,4,41085.21
30430.8,5,8,22518.52
119073.81,1,4,35107.78
63894.71,2,3,20334.11
55631.39,4,6,25669.63
160119.23,8,10,63518.31
96209.63,4,3,30169.95
78694.99,6,7,29558.93
163539.37,2,8,49721.66
182517.13,6,10,64936.44
66441.31,3,5,24772.83
14827.62,5,10,16440.81
110439.92,4,10,42981.85
144454.97,4,1,42584.9
119619.2,1,4,41557.36
139170.87,2,1,43470.87
131111.23,7,10,51029.53
191419.01,5,2,57683.67
173854.01,1,4,50068.68
30709.49,3,4,16126.0
93257.76,7,4,37160.3
93679.87,4,6,32991.85
93985.07,1,2,26311.77
186487.27,8,10,69642.45
68802.61,7,8,35936.47
124783.24,3,9,48569.97
179781.12,5,7,59421.11
14855.04,7,9,23561.94
176318.02,1,7,53433.79
154167.0,8,1,49265.36
45535.12,7,10,28693.87
68474.7,2,4,27839.01
65564.42,2,4,22525.02
48154.77,1,2,18819.05
129511.67,6,7,46840.55
196651.52,7,7,65466.86
37489.3,2,6,15635.21
50276.83,3,3,21906.59
61622.96,1,3,22240.56
187826.35,5,9,63453.68
127035.21,4,9,44281.22
46470.31,4,8,25105.19
161777.87,1,10,52935.79
184960.18,7,5,60507.63
83671.23,8,10,42784.81
38699.29,1,4,16147.03
65433.73,8,3,29271.9
47337.38,3,8,26131.53
44278.27,7,2,25437.32
38303.8,3,9,20190.74
175829.32,8,4,57232.02
21748.16,7,1,18336.15
85603.16,1,4,28772.71
7873.34,2,1,5596.57
62212.08,6,10,31678.36
142852.36,5,8,50978.0
44552.97,5,8,28516.65
199752.28,7,10,63251.33
14418.35,3,6,13482.76
31614.32,8,1,17929.27
158441.79,8,9,59223.38
195319.68,7,5,64343.74
191032.54,8,6,66288.01
160656.11,2,1,41815.16
194732.38,3,6,58863.93
168954.92,6,8,57859.4
16314.84,8,6,19964.66
169898.65,8,6,56379.77
99337.09,1,5,32091.24
94066.88,8,7,41743.8
5492.83,1,10,8183.75
125950.15,5,8,46985.82
135963.69,1,5,39315.92
159189.51,1,9,51434.98
68560.83,2,10,29268.33
29986.05,7,9,22661.17
90770.81,1,8,31693.02
75646.15,5,10,34606.17
151860.98,4,9,53690.03
49740.56,5,3,20253.77
31943.34,6,8,21517.9
90836.17,2,2,28616.41
127457.97,1,1,33946.24
59794.54,1,6,21133.4
27314.47,1,8,14714.63
90627.7,7,9,40893.48
192566.08,6,8,63300.81
193626.32,3,7,57469.33
143193.7,3,4,45256.42
156544.92,4,7,51856.54
44684.48,7,6,29992.65
78057.52,7,1,26883.25
122927.06,3,10,45792.58
151331.24,3,7,47395.02
37491.86,6,8,25007.57
94237.53,2,7,31638.17
36737.1,5,8,22752.61
128504.92,5,7,45854.87
155571.63,8,3,53505.41
167495.15,4,7,56878.0
147811.21,2,3,43799.87
36033.3,7,4,22115.16
166540.33,6,8,57551.57
70210.71,7,4,29452.51
167974.43,8,1,53509.85
53925.62,7,10,33385.36
97762.13,6,6,32374.28
117431.49,1,1,31044.59
11770.7,8,6,18396.69
181220.44,8,4,59765.47
104750.94,6,10,44155.95
42448.15,6,6,27638.85
36358.33,4,9,22725.66
138876.91,6,8,47675.67
20937.96,8,4,19513.98
90765.24,5,3,34478.97
110353.91,5,6,40435.99
50460.56,7,2,21841.6
30193.97,6,10,27206.48
100687.78,6,7,39538.71
71363.92,7,3,28455.27
32347.12,7,2,21804.41
46022.85,7,3,24451.19
96833.24,5,6,36194.35
30944.83,1,1,14487.2
187543.27,6,2,56034.53
156213.88,5,6,49621.59
68483.78,2,1,19634.1
55379.37,4,5,24053.9
175487.62,3,10,58068.24
88250.97,8,9,37314.53
173229.98,3,2,51891.08
149778.99,7,2,50794.06
22963.01,7,7,21175.79
163652.77,5,4,49339.55
110276.8,7,7,45168.05
137132.03,3,9,46603.72
47705.87,8,7,25486.43
5052.76,3,1,6825.68
70069.18,8,4,31289.46
42172.33,5,8,27422.57
89867.22,5,4,37664.26
22725.07,8,8,20905.93
179534.03,3,7,56992.76
28151.15,7,10,25097.2
154016.06,3,6,49052.26
188168.28,1,2,48924.53
33904.55,1,6,15998.09
72562.97,8,3,31554.12
147557.19,6,6,49647.93
144320.11,5,2,43422.63
12292.03,1,1,6840.71
18785.34,3,8,15731.98
28427.23,4,1,14344.56
115764.26,5,10,44187.98
15733.41,5,5,20182.28
119739.94,6,3,45339.84
71780.09,5,6,30097.28
135535.03,1,5,42200.19
157498.26,3,10,47879.66
159322.87,3,5,48642.79
12338.79,6,3,15482.63
189703.09,3,10,59819.89
119396.03,5,4,41424.78
179661.32,1,7,58308.35
124953.31,6,4,43754.56
99402.82,6,8,43306.77
147297.08,4,6,46750.87
47787.15,3,3,20248.46
25129.11,1,10,22262.1
22647.15,7,8,19393.65
170581.53,8,4,58478.79
182926.73,3,5,55438.13
163810.73,8,8,60620.66
181364.56,6,5,58764.99
197031.27,5,8,67812.96
107581.48,1,8,39254.68
35006.71,7,10,27110.21
123545.67,1,8,38453.89
74009.19,8,6,33143.73
72557.48,8,7,34849.34
146922.58,2,1,43358.1
22676.88,3,7,17795.27
12318.64,8,9,22374.3
140578.52,6,9,52024.04
55842.31,1,7,22931.07
80172.73,5,7,35610.93
64988.43,2,2,20278.27
124894.04,3,4,43263.34
35130.53,5,5,21614.31
145514.67,1,4,42283.22
185360.76,3,10,60051.29
168041.19,2,8,53775.02
181872.21,7,5,58914.73
187728.82,6,2,56559.7
77605.17,1,7,28789.17
160169.34,7,9,57689.65
101490.99,1,5,31717.67
57605.77,2,8,24642.41
150641.99,7,4,51600.4
52605.07,3,7,26639.91
26376.01,8,7,22275.97
142400.81,4,4,45028.64
61073.23,7,1,25614.1
64654.16,8,8,33385.58
176818.95,5,4,54590.47
31430.15,7,2,18497.08
154144.97,6,7,52564.53
80311.45,1,2,26042.9
179137.02,2,9,55918.92
90867.12,7,1,32268.4
84759.46,8,10,40946.86
88823.89,8,7,39911.24
168349.64,5,1,50440.49
7049.49,6,1,11358.29
142448.29,6,3,45960.13
45021.86,2,1,15493.29
177014.48,1,8,49624.9
78305.7,6,4,29769.37
71096.34,1,9,28914.01
143961.75,1,3,39517.6
145877.56,4,8,50422.33
128573.64,6,7,49339.48
69312.6,7,8,33670.16
124018.85,6,3,41135.4
15581.85,4,2,12719.77
191260.06,7,6,65748.39
93278.8,3,5,37223.5
64373.16,6,3,26684.71
172851.9,1,2,43520.34
68213.54,6,7,30160.69
199448.82,5,10,67928.9
139666.91,8,7,55451.17
131667.72,3,7,41533.16
34612.03,3,2,14331.29
123923.23,3,5,36896.47
35249.36,4,5,23861.97
157802.81,5,3,52245.12
31988.47,8,9,24830.2
74972.38,5,6,32441.19
97962.89,5,5,37180.06
162012.74,7,3,49374.12
128388.24,6,4,45977.82
150853.64,6,5,52712.66
52574.95,7,10,29562.88
51266.37,3,5,18577.85
79220.89,1,9,30082.15
8642.77,6,4,16029.93
166987.31,8,2,55895.33
77143.89,2,6,26669.06
18172.96,4,3,13835.39
175082.02,1,7,48810.44
193726.15,3,3,57820.12
131083.98,3,3,35719.18
74534.71,8,1,29470.83
85682.61,8,8,42744.43
54950.35,2,1,20784.42
143698.69,7,7,51837.24
74434.05,1,3,26032.11
11334.34,5,10,18054.22
14001.63,6,8,17445.79
124876.16,4,4,42114.7
61624.88,2,2,23799.07
37875.37,5,1,16273.7
112711.18,7,10,45369.72
59295.12,6,10,31633.55
19300.38,7,10,25970.58
42748.57,3,5,21983.08
156691.81,2,8,51404.54
171142.24,5,9,55889.54
175068.79,1,2,45191.76
109292.41,3,5,36516.7
190435.47,8,10,66597.19
34575.42,6,1,23602.58
137279.45,7,9,52090.34
142331.01,2,6,46294.13
15371.15,6,6,20257.1
60077.29,1,8,23706.87
190064.39,4,5,59271.99
153010.64,8,3,46457.82
15665.32,3,5,13942.1
110454.8,5,4,39723.67
131481.33,2,3,44935.54
194751.26,7,4,59415.59
144704.66,2,8,44601.58
129537.52,7,7,45101.71
182162.86,2,5,51580.94
133882.77,3,4,43069.79
186763.8,2,6,55330.02
101091.35,3,8,38778.85
145120.18,8,8,54278.1
128192.16,5,3,42334.81
112742.57,3,1,33611.66
68198.44,6,3,31198.06
181236.79,3,2,53356.66
57658.71,3,9,27873.89
36080.94,8,9,27668.75
143849.77,8,8,54715.6
111577.8,8,4,40709.34
56257.83,3,7,26233.34
174709.99,2,9,55991.85
60810.38,4,10,26861.31
17437.5,3,2,7320.43
7996.51,3,9,11215.74
184956.73,8,2,60811.94
83424.73,2,3,26939.02
46630.34,2,8,26017.46
115584.78,7,7,46920.41
100137.7,3,8,35883.59
199969.32,8,5,64767.07
178258.47,6,6,58286.53
57864.95,4,5,26170.08
141053.35,4,6,48715.05
80499.07,2,1,26289.73
76065.34,8,5,34568.53
76585.93,1,2,23200.33
129654.76,4,7,45796.63
109906.85,6,5,40536.81
152234.73,1,3,44350.09
34832.24,8,7,24217.84
87958.27,3,5,31001.22
172763.0,2,5,52271.0
5617.06,6,5,16692.6
126580.99,5,3,43728.16
158218.72,1,7,48398.16
79851.62,1,3,26905.32
177305.12,1,4,51667.42
148459.88,2,7,49150.73
123179.4,2,5,40124.76
43672.88,5,4,22322.06
135670.27,5,1,41693.79
167584.54,7,9,57078.58
147332.26,3,2,44693.79
117097.09,5,2,39472.38
144342.48,4,8,47606.11
195493.27,8,10,67061.52
7106.85,6,8,18993.21
134466.08,6,5,46398.55
159633.55,4,5,49144.03
129583.85,1,1,37358.93
58252.96,2,6,27149.49
165437.69,6,10,57498.05
183093.33,5,1,55112.7
138283.42,7,7,51206.75
104649.72,7,7,42269.39
76432.57,7,5,32326.7
69361.07,4,8,29969.5
146029.39,2,6,47504.32
123389.06,5,9,47824.4
35585.86,7,7,25945.54
32513.85,3,7,19306.11
18864.34,4,8,17006.15
138284.82,8,3,45589.96
66301.05,5,9,33532.72
8947.28,2,5,8943.63
70850.08,1,2,22981.38
167262.75,7,7,57595.44
53294.19,5,6,27613.46
128542.13,7,2,42048.59
90735.88,7,4,34238.33
112034.7,8,2,43311.52
121175.68,8,1,40254.58
93688.14,5,1,33589.42
16281.89,3,3,11045.21
115700.61,4,7,39073.76
82517.34,2,5,28319.73
43976.58,7,10,30096.05
179819.1,6,9,62707.08
148533.1,1,8,45362.62
60393.31,8,1,28766.94
110096.65,7,1,41133.93
192807.07,3,9,55449.55
52865.01,4,1,20527.72
189739.97,5,10,61766.31
138255.46,7,8,50140.34
110463.15,6,6,42954.42
196725.5,3,2,53355.4
70073.23,8,3,34209.5
59255.08,3,4,23309.89
71220.69,8,9,36219.87
151417.39,1,6,43126.66
70716.28,8,4,35488.66
25038.66,1,6,13813.54
130640.86,5,3,43784.27
48481.8,8,3,26170.93
5811.8,7,2,14615.51
43835.7,1,9,20276.83
164733.36,7,2,55125.79
188348.38,2,6,55272.24
134080.8,3,5,40952.29
65545.51,2,9,27137.46
90116.98,1,6,33744.29
42937.0,2,9,20767.01
176751.7,7,4,57422.88
134788.4,6,6,46962.23
21460.46,8,3,18453.08
76552.07,8,3,32827.21
109914.41,3,9,42142.73
160479.37,1,8,51789.76
184498.4,8,8,62369.6
30871.32,1,3,11553.18
167738.33,1,3,52542.62
17827.84,5,7,20981.26
51895.64,3,7,25238.85
9097.4,2,6,7835.83
17446.53,7,9,23192.67
11321.94,6,7,17228.6
33471.53,6,10,26884.88
175922.97,4,3,50842.74
60346.18,6,3,26343.53
98544.49,7,8,41662.82
99987.69,4,4,32377.16
199076.27,6,2,62574.22
76111.22,4,9,35250.35
56694.37,5,9,30303.85
192832.72,6,4,61911.26
120542.5,8,1,41463.09
61448.88,7,8,28473.18
61059.76,1,7,25339.56
21840.73,3,6,15204.52
113589.38,8,10,51034.38
146119.14,8,4,54078.91
97569.19,6,2,37269.37
177465.19,7,5,57582.66
99373.13,6,4,39424.82
72539.88,3,8,34030.05
53902.66,1,7,21218.21
52442.2,4,1,25018.34
66720.22,2,10,31263.01
198435.11,3,10,63572.71
75361.17,1,5,25522.01
107296.98,4,8,40064.62
58561.65,5,1,23684.51
32989.49,7,7,26703.42
130937.52,5,7,48250.67
111317.91,4,2,36220.49
18226.15,4,8,16067.28
177143.45,4,8,57168.82
104003.43,1,6,36782.83
70387.36,2,3,24381.5
156975.01,2,1,44471.44
26857.59,2,3,10222.62
97387.14,1,3,29896.14
112010.64,5,7,39970.98
156149.37,6,5,54337.45
77197.7,1,7,29005.4
171717.98,7,9,62286.72
141046.22,1,4,42662.76
155359.7,1,9,51504.01
193970.14,4,10,62826.85
169726.95,7,6,59491.35
72623.73,4,7,27224.95
130933.16,5,3,42398.65
174379.26,3,2,55506.62
107398.71,2,6,38398.38
138145.97,5,1,41347.09
38590.93,5,3,18789.2
164103.28,6,7,55890.88
152704.82,8,2,54786.02
178334.31,7,1,55589.09
143479.01,3,4,42082.27
175995.62,4,9,59731.68
36632.14,7,1,18360.64
163661.23,8,7,57009.85
190828.62,3,7,57584.52
164024.01,3,4,50553.74
124969.45,5,3,42863.97
185667.52,5,4,55371.43
23424.83,1,8,14962.93
8288.6,2,9,14051.61
193237.44,5,3,55867.89
138186.01,6,2,46954.98
27262.46,8,9,24082.7
71302.4,5,9,30323.35
151016.41,3,4,47645.28
151325.58,6,7,50888.15
38148.35,5,1,17303.55
96678.79,4,4,34478.66
162425.66,7,6,57898.82
193525.47,6,3,61396.55
126400.29,5,2,40438.0
129436.0,7,1,42706.91
96523.11,1,7,30641.57
110116.31,8,5,44864.09
24292.05,3,10,22534.67
73169.68,5,9,33912.66
103922.27,7,3,37337.71
58621.34,5,8,24409.56
75166.66,7,6,37198.89
194383.35,7,7,64947.33
6014.48,5,9,17549.17
64015.47,6,10,31547.53
118871.03,6,10,45428.85
59398.54,6,2,25296.2
136910.45,3,2,41786.26
63358.64,5,1,24547.11
129450.5,5,4,44399.48
170723.21,6,1,55148.21
133435.57,6,10,48343.62
14727.49,3,3,11969.92
160066.61,3,1,47716.55
46496.27,2,2,18207.06
128784.37,4,5,42191.06
131113.07,1,3,37251.77
161728.74,4,4,50602.59
103635.51,2,8,41105.62
78312.86,6,8,34352.65
106015.5,8,7,42296.14
111422.6,3,5,36478.95
165199.94,6,7,55081.89
44988.85,4,7,24615.31
170132.26,4,3,51850.27
76312.98,1,3,24453.87
150053.15,3,10,50564.77
70463.95,8,1,31282.94
143232.64,6,6,46955.49
160839.97,2,10,53451.55
113822.77,4,10,48114.12
125811.2,8,4,46025.96
143013.31,7,1,45403.72
139243.34,6,7,46427.78
146846.03,6,4,47191.61
170686.69,6,6,53160.56
48000.7,7,5,27123.93
46872.64,7,3,27563.14
194283.07,7,7,65161.32
171007.53,3,8,51988.03
120382.5,3,3,39161.82
6594.87,2,5,8268.42
171677.86,4,5,57037.31
151561.33,4,3,44482.3
191493.36,8,9,65773.21
7566.56,7,5,16142.14
10562.52,1,1,10251.79
105902.85,8,6,40766.33
171929.6,1,4,49687.07
198306.69,2,8,57782.13
67404.92,1,9,24072.12
12090.92,4,6,16247.74
43124.06,8,1,22835.27
176017.02,7,4,58016.19
95957.82,8,7,44170.75
171394.86,2,3,53455.25
91562.12,4,3,33382.47
15411.01,4,4,12360.62
125427.17,3,10,41761.07
89957.7,1,5,30219.93
100813.87,4,2,33411.2
190049.3,6,10,60873.89
94129.62,6,9,39937.94
160322.86,3,3,45975.41
16487.95,5,6,15427.72
98412.6,2,9,36762.52
119405.49,1,3,38332.67
27080.06,3,1,14199.22
63935.5,1,4,18945.45
149220.76,3,10,46881.6
40861.8,4,1,15026.49
30048.02,6,9,26022.27
63358.72,4,6,26492.4
172497.53,1,4,46968.51
153773.98,6,5,51718.86
156476.31,3,2,45509.21
67879.22,4,5,26858.07
24293.12,4,6,21165.18
11230.79,1,2,6536.96
