income,family_size,spending_score,expenses
136166,2,5,53313.07
101652,5,6,50437.77
72366,1,5,29720.8
70959,7,2,39968.49
99342,7,8,76077.44
113341,5,6,58599.55
122266,4,9,66993.94
131836,3,8,61460.61
116763,4,2,45949.22
114622,5,7,65443.71
53030,1,9,24418.71
128293,7,4,72041.23
64885,7,5,57433.7
20447,7,5,44129.14
144228,7,1,68934.68
71643,4,1,36045.73
37129,6,4,41181.16
60044,7,4,54212.19
148040,1,10,62645.72
82525,6,5,56362.14
90862,2,3,36848.72
107820,7,10,81503.37
20644,3,2,25037.11
120437,2,7,53324.08
23169,3,9,32920.57
67154,5,8,44762.97
97512,2,7,37953.41
28654,6,4,32654.09
123532,1,9,51816.38
33040,2,9,19962.77
135909,5,4,57085.18
138214,7,3,81300.43
82149,5,2,42183.31
124716,4,1,52991.9
122138,4,7,65640.6
34778,4,2,32228.8
137677,5,8,74011.74
106564,2,9,46144.44
147459,7,3,71364.31
66013,1,1,18099.25
23774,3,8,21760.96
131102,3,10,69818.39
98025,5,2,52017.59
125859,7,5,67183.96
49157,3,2,20769.09
129659,2,3,40264.77
86858,5,2,41231.16
99864,5,5,56727.34
130294,4,6,63326.8
122004,5,5,62505.38
36118,5,3,37773.54
71240,7,8,58431.21
70344,4,10,52842.7
67569,2,2,16422.02
116223,2,10,51244.38
120194,6,1,50684.73
24695,1,3,8852.71
107454,7,3,60609.58
139042,5,10,79549.42
65716,2,8,37272.93
149812,7,6,80904.78
124300,7,3,65819.48
64533,5,10,55410.5
76654,7,4,64378.47
115918,1,6,47979.55
118283,5,10,71295.92
91494,5,1,43759.99
78650,3,1,37427.75
114603,7,3,66632.66
83151,4,5,44970.52
72632,5,6,47452.15
102783,2,7,36833.17
80234,5,5,49081.36
82582,3,2,37808.19
35264,4,4,30985.42
61445,6,6,48456.89
94533,5,1,55472.26
107682,6,5,61424.15
80293,7,1,53379.76
100928,1,3,41142.62
56288,5,2,35262.67
109573,7,7,78624.99
125120,4,2,49912.36
116557,4,9,62203.19
92277,1,10,45467.83
100007,4,8,49554.42
85415,2,6,34507.78
51617,7,10,60756.86
117139,6,9,68939.28
127597,3,3,43540.07
69516,4,2,49427.25
145380,3,6,57747.48
97261,7,9,79390.4
95479,1,6,32640.58
42317,4,7,29734.96
81565,6,9,64476.5
38375,6,10,52983.51
31655,3,6,21702.34
64710,1,2,19968.52
33415,5,4,27024.54
91192,4,7,49245.64
36711,5,4,33962.68
111876,2,7,49138.08
28651,4,2,23250.81
39722,3,2,30416.5
105227,1,9,49445.76
39070,7,5,53445.56
143904,7,10,90528.35
54962,3,8,32786.1
83358,4,3,49305.47
41777,2,4,23504.42
64929,1,8,33696.53
37680,4,10,30331.5
112353,7,9,73115.92
42417,6,6,45697.88
41310,2,5,21045.7
56838,3,7,39572.86
76751,7,2,51334.28
48526,1,5,17561.63
148458,5,9,92423.4
127788,6,9,78836.78
115436,5,7,65904.65
41211,3,4,29989.41
49775,7,8,48207.45
128121,3,7,68242.58
47888,6,4,46116.07
90780,1,2,25696.09
145506,1,2,46885.39
72785,5,3,35422.31
59433,4,1,35006.11
47959,5,7,43978.72
104212,2,5,44311.99
26928,1,8,12645.67
92748,2,10,47302.81
113306,3,1,36959.7
127566,7,10,83202.81
31458,2,3,15328.62
53477,7,2,47060.65
91020,7,3,47753.86
52177,3,6,31060.74
134642,6,4,75581.0
62589,5,8,50285.1
101422,3,5,35744.48
34773,6,4,51149.45
68439,4,8,38442.14
25688,5,1,31056.12
58936,1,8,34380.36
44714,3,4,25917.39
105593,7,9,79128.1
23477,1,5,12006.18
142144,7,10,87449.3
37713,6,5,41328.47
79534,3,3,45188.03
62808,7,2,57313.11
36866,2,2,24580.05
120696,6,1,59611.68
104401,7,1,55522.57
101877,1,8,38213.75
30633,7,5,50672.5
109594,4,1,40173.15
83567,4,5,48763.13
129810,3,3,53993.54
131384,6,4,67339.74
105256,5,2,52127.18
145397,5,2,67469.44
35629,5,9,35048.41
96979,6,6,61280.72
140695,5,3,50838.07
22339,3,1,18851.13
46369,5,1,35625.43
88757,6,1,46280.93
91226,3,7,44387.6
31028,6,5,33859.06
92518,7,8,69779.01
33305,6,1,36649.5
74967,1,3,36226.16
56073,7,6,51436.19
125376,3,1,40714.74
102722,2,3,34559.68
70137,2,1,31447.37
50193,5,5,38376.15
43621,7,2,49348.93
75054,4,7,55632.54
85377,6,2,49680.45
110560,7,10,75413.28
61254,2,9,33645.16
111355,1,6,44943.79
64176,7,5,60331.19
48510,4,8,35497.4
117978,5,1,48920.15
43825,4,8,35852.27
49391,5,4,32341.78
85534,6,8,58780.87
93968,1,3,31511.07
51502,7,1,44719.62
119752,6,1,56717.56
122984,4,10,76829.45
100480,7,7,78718.37
61184,3,1,28277.1
124935,3,10,60293.31
126673,1,2,37057.01
67623,5,5,48154.49
46285,5,5,40645.67
140396,7,1,60542.36
29103,5,6,36103.76
143979,2,8,60504.58
98812,4,4,46909.61
110965,7,4,63742.66
131129,2,2,33626.58
76795,1,3,21213.82
95290,5,5,55736.72
48811,2,6,24599.9
143542,6,5,74249.94
30574,1,2,16474.33
27021,5,4,35896.66
42211,1,8,5913.06
125727,3,1,40310.03
78313,3,4,34877.93
86346,6,8,72333.38
79824,2,9,41876.4
28026,6,10,45643.4
90701,5,8,62306.02
23730,2,10,23928.84
135100,3,2,51914.0
118566,2,10,60907.56
136396,6,2,74486.28
21911,2,2,11528.45
133763,1,4,49001.07
116436,2,3,50580.34
140436,1,5,47678.4
104263,5,3,54279.87
44259,3,4,30383.8
120694,2,2,36240.26
102445,6,2,57854.68
109192,4,9,59635.57
59380,4,10,43983.11
111844,4,2,40298.36
37845,7,10,45677.87
59814,7,6,62637.6
129046,3,3,48466.1
43310,3,9,33927.54
99908,3,3,32914.25
31265,1,6,19710.62
136515,1,6,49459.45
98551,6,1,47826.61
59999,2,4,17022.91
28673,4,5,32968.32
134723,7,10,85933.55
115389,4,10,65570.99
53462,7,8,50954.25
124317,5,8,65966.3
93279,7,1,61462.27
141166,1,7,50571.44
75565,5,3,43863.36
114850,1,5,29451.2
90773,3,6,51394.22
66859,2,3,35223.62
123947,7,1,60849.12
44973,6,4,44355.82
121795,4,10,69467.71
25032,7,10,44478.0
95353,2,4,35371.23
50913,4,6,40255.67
129502,5,7,57775.99
80123,1,1,29945.44
145380,6,1,55248.34
61406,3,8,45642.62
134711,3,6,55202.27
58959,1,1,20086.11
41618,1,1,6329.35
112890,3,9,60971.86
132814,7,2,61136.23
91903,7,8,68061.85
140502,3,7,65888.96
43954,7,1,32971.79
78788,5,1,35281.91
81141,2,7,30317.25
39100,6,10,46159.99
80221,2,4,36504.03
111399,2,10,57910.47
141035,6,4,75063.95
121931,7,3,72742.37
149468,6,5,70411.28
38076,1,7,19035.43
52968,3,10,36202.9
122067,7,2,54176.03
107864,5,7,67858.94
111955,6,2,55373.88
111020,1,9,44043.29
99474,3,8,51926.12
21179,6,7,34207.77
144075,6,8,75187.53
130086,2,5,49879.04
105652,5,10,79275.26
149815,1,5,44472.17
122990,3,8,55889.55
126012,5,3,59399.53
117180,4,9,65512.74
33662,4,3,31359.03
89284,5,9,54781.18
117417,7,5,72887.27
36135,4,9,38729.02
132136,2,9,55370.6
139867,7,9,86400.96
114148,4,7,61655.27
64946,7,7,53778.97
61022,4,5,31806.94
143655,1,5,48616.82
143671,7,8,85428.8
88352,5,3,53532.89
55853,4,6,37494.86
43125,6,6,33571.02
29460,1,9,19451.89
20069,6,7,38435.59
76856,4,7,49267.78
101633,3,2,34438.6
109539,3,9,60042.55
141809,1,5,51388.86
84110,6,6,67332.77
113755,1,4,36323.14
38371,4,8,29372.79
37396,6,1,33127.16
147056,7,6,74298.31
93500,2,1,26189.2
118216,3,4,49391.77
75528,4,3,45806.16
22457,1,4,20904.8
132901,6,10,75928.66
30907,6,1,38143.47
138390,7,4,69207.29
94850,3,7,54515.98
115444,4,5,52832.45
78351,3,6,52271.32
135138,1,8,50640.59
82369,3,8,52876.51
66495,7,1,55444.76
112809,2,10,61539.1
112846,5,10,64622.23
93627,6,2,48482.06
106464,1,8,50074.49
22571,3,5,16975.44
90505,4,4,44496.42
109625,4,7,55923.79
74515,4,5,44498.0
130452,6,7,76307.93
95434,6,2,55466.67
84641,6,10,67462.9
79284,4,2,36531.34
128294,2,7,46249.26
149631,1,9,77416.33
43829,3,10,28067.88
92712,7,10,66815.06
87577,6,10,66466.55
118221,2,10,49053.07
98937,5,3,48949.45
73244,1,7,24446.77
103829,4,1,43208.83
22373,2,5,19891.72
97543,5,3,57578.41
49976,7,9,64010.32
133646,5,6,72029.37
146355,3,10,76128.59
121445,3,9,61229.23
25850,2,2,16828.1
135525,5,8,59946.27
149015,7,1,67421.84
62444,2,4,17571.45
21257,2,6,16911.8
41811,5,9,34032.31
65341,5,6,53498.18
73148,2,6,22422.88
26702,4,4,32437.1
117126,3,2,44115.71
110241,2,5,39369.46
48872,6,6,46551.01
132902,7,3,68070.15
23423,7,10,42979.67
69120,4,4,32409.62
49784,1,10,20902.76
91023,5,10,66710.22
133717,5,7,72533.43
52230,3,9,36502.1
55189,6,2,44131.82
77966,1,6,24232.41
49271,4,9,30586.87
85493,1,10,35708.89
75024,5,9,59506.74
52676,4,5,32586.06
60132,1,1,24416.38
138738,4,2,49667.75
33134,5,3,35431.41
135610,3,6,57741.96
41840,3,4,22309.37
93782,1,7,23425.57
76821,7,9,63089.25
103584,5,3,50895.73
82753,1,7,28808.04
23038,6,4,32618.79
149451,2,8,64787.64
55441,7,2,40719.65
73941,4,9,44681.96
60147,1,6,26925.74
68721,2,2,32510.87
132607,7,9,86146.53
89968,2,8,43400.0
72772,6,2,47719.22
27406,2,7,13069.86
78091,3,5,39978.25
64743,6,2,51249.95
71638,4,9,47129.11
113602,4,9,64448.29
97595,2,5,32288.26
26186,1,4,9734.27
24371,7,5,41320.65
21248,2,7,10760.62
53072,5,7,54351.99
147239,5,10,87611.56
100637,6,8,70223.95
143999,6,5,75975.82
86594,6,1,51831.63
139865,6,6,83448.14
86197,1,3,19710.6
78083,7,10,68899.07
21637,6,10,44301.31
57758,5,9,49815.16
78614,7,9,68409.71
53533,7,1,37315.36
73655,6,6,57974.4
57729,7,4,43526.25
88705,4,10,52668.38
146907,5,5,70298.84
52697,6,6,49158.62
34663,1,8,14497.2
149496,3,7,60377.94
80560,6,6,54115.5
34767,1,4,17123.36
127302,6,2,58047.8
121338,2,2,48011.62
135806,6,8,78729.38
110709,3,4,38588.87
59479,1,8,30182.16
61218,3,7,34848.63
97187,4,6,47804.01
73527,4,4,36399.6
36977,2,6,18687.38
138435,1,8,57287.71
94082,1,10,42917.5
116335,1,10,55415.81
23347,1,3,7592.98
98665,7,9,76780.86
36194,2,9,22045.53
62350,2,8,30870.48
37023,6,6,43335.43
74474,6,3,51595.94
131852,6,2,71005.95
23163,6,9,38673.26
137555,2,5,53144.43
25102,2,9,13127.62
132698,6,4,70485.56
128508,5,6,63666.51
125642,2,10,60733.21
125226,4,1,51231.48
73712,6,4,49946.21
128559,2,7,55640.2
78892,4,8,43965.56
85463,7,3,54931.89
128042,3,5,63974.21
140420,4,6,65129.05
71355,2,6,29316.98
68460,6,10,52420.1
95019,7,6,71007.59
59252,2,5,31212.82
94052,7,8,67790.56
99262,3,5,31630.48
82003,5,3,55957.49
43373,7,8,49293.54
127270,1,5,36864.53
72173,7,6,61503.27
112749,3,8,68337.79
91718,1,4,30600.75
76092,4,8,45434.78
51419,4,2,29347.69
59154,4,8,39159.79
108528,3,1,35784.74
38983,1,9,17265.8
36569,4,1,31101.68
143713,3,6,60214.3
105069,2,1,26692.81
52385,5,4,32917.88
79333,5,5,48923.16
66319,2,9,30377.77
76347,6,6,53166.31
21930,2,8,19343.06
96761,2,8,40103.24
58722,1,2,22340.71
113382,7,9,83741.28
22657,2,5,21561.47
139137,4,9,70634.42
79408,4,2,35114.13
28707,7,2,34455.24
121291,3,2,53873.06
64973,2,5,22959.0
105957,4,5,46357.07
99332,1,6,37603.21
75718,7,7,58423.67
28864,7,4,46714.2
133605,6,1,51749.67
81452,7,5,62400.69
113956,3,5,58077.59
37616,5,7,31586.61
38253,6,2,46691.35
121078,3,5,55369.81
54724,3,2,22073.32
116928,4,5,58793.73
31693,2,9,23131.05
25128,4,1,26851.18
24001,3,10,24544.54
114271,6,2,55517.75
81408,3,4,35066.94
111007,7,8,76427.46
99558,5,5,45892.26
103216,2,4,40432.05
52315,6,9,48087.59
20367,5,1,37883.14
143626,6,6,69997.71
115140,3,10,58595.47
119558,2,4,47144.89
49246,3,6,27246.77
30364,2,5,18810.71
125772,1,6,53073.34
119458,4,2,50197.43
48423,4,7,29845.53
96800,5,3,50195.1
130722,4,6,61477.1
57935,3,10,38587.62
82983,7,2,59386.12
78883,4,4,37174.47
67548,3,2,31190.08
23315,5,5,33659.33
30606,2,9,13570.17
108560,6,2,56474.14
63837,1,2,23944.69
44110,2,7,28022.81
49988,7,4,51543.27
55848,2,9,33366.35
34274,7,8,50397.81
25673,7,3,35732.04
86994,3,2,35415.47
22965,7,7,43509.72
35559,2,1,26268.74
29700,2,3,20524.74
145109,5,3,58908.28
139629,3,5,53740.96
98199,3,10,53360.9
146461,5,10,71498.45
89381,6,1,49357.44
135283,3,8,65991.75
91956,6,7,55806.64
87537,7,2,53877.37
148502,5,1,62839.53
139799,3,4,50396.39
43901,3,4,20990.4
144986,6,1,68875.82
112416,7,1,65520.23
51006,2,8,26241.91
83772,7,2,59917.32
141162,1,8,59896.19
125727,5,2,45437.88
133262,6,1,64774.12
97945,6,8,69407.29
51422,5,3,32665.67
75544,3,2,34525.42
26391,7,9,41821.31
91158,2,6,42966.79
84734,4,4,45410.76
78762,1,1,27150.43
92469,6,7,63481.54
120032,4,9,67701.72
140005,2,10,66207.7
107519,5,4,58053.53
52272,4,8,45951.72
87232,1,7,33828.8
96859,1,3,31422.47
145263,5,7,71420.3
58455,1,4,19335.37
43878,2,3,20275.21
72159,1,9,29656.06
37116,6,5,36850.93
132979,2,2,38592.75
136843,5,1,53730.36
107727,1,2,33566.62
137319,5,7,78529.37
112003,5,2,51767.08
48476,3,10,36366.51
118612,3,4,39787.36
57918,4,3,31648.4
114957,5,2,55965.0
98940,2,3,29986.15
25465,5,7,22859.81
133273,1,1,31411.97
117141,6,4,58879.34
65846,3,8,33269.48
124424,4,6,66035.27
127006,7,6,74028.45
58610,7,5,56826.93
119982,2,10,61299.27
105958,6,6,76157.1
46860,4,3,31779.87
54143,3,9,27247.15
41088,2,4,25700.15
115624,3,6,49106.13
122503,6,2,62130.16
34084,1,7,15621.58
122548,6,6,71270.79
46223,1,7,22600.82
140040,5,4,64222.27
64474,2,2,23706.11
107699,4,6,50859.9
53056,7,5,49740.02
99764,3,5,47458.88
35065,1,9,19968.21
142222,6,4,75815.17
81406,5,4,53483.9
39672,3,4,23124.68
58855,2,4,30533.88
73121,7,7,53592.19
26428,2,8,26633.56
145540,5,6,75138.73
38194,4,9,37091.34
39720,1,4,12141.27
131386,3,9,68303.2
125571,5,7,72658.87
51595,5,4,39651.01
70548,1,6,31270.26
37566,7,2,42836.01
38883,4,8,35037.15
41973,5,9,45641.78
72716,2,6,24524.26
55982,2,4,35431.32
115798,4,5,40918.98
66138,3,10,42183.92
97628,7,1,57829.53
82223,4,8,49298.02
86255,6,10,68241.68
112315,6,2,50327.17
37424,3,2,26004.36
60593,3,6,31389.89
37602,3,3,20324.13
102021,2,5,38587.67
34983,5,9,26257.7
44727,7,2,46802.48
93601,3,9,55748.22
71436,2,1,25648.92
71306,2,8,44766.76
57045,1,8,42179.72
70924,2,9,40268.75
109490,4,3,43912.5
59794,5,2,49404.24
31163,3,3,30859.64
136694,5,4,65390.96
110326,5,8,66433.14
142422,4,5,58104.79
93027,4,6,56216.68
144132,3,2,48369.68
130691,1,8,47775.87
109611,7,8,77470.08
101417,3,3,37410.5
59545,7,1,47533.1
28759,6,6,39975.5
34367,6,7,35580.49
62722,6,1,40730.74
52890,7,5,62933.47
97093,3,7,49506.32
132426,3,1,48871.66
61489,3,2,27808.53
79069,1,3,18694.31
20548,2,8,20593.34
99405,2,2,24968.29
107617,2,7,46423.28
132334,4,7,65855.96
21418,7,5,41612.34
73711,5,5,43546.31
141056,3,4,48272.28
66201,7,9,63734.6
137246,4,6,54158.61
48322,5,5,43723.72
34221,7,3,43192.22
32479,5,3,32879.61
129533,1,9,56792.23
68659,4,5,37895.03
73110,3,7,41623.56
139501,7,4,76594.57
22833,7,6,47446.48
147138,6,10,89578.92
82805,6,3,50782.45
91409,7,3,56335.53
120014,5,6,67833.61
112130,2,7,48114.25
107118,7,5,71240.03
27022,1,7,8786.13
75644,7,4,52642.18
123325,1,4,39565.5
143540,2,7,62720.77
105731,2,9,46398.17
89194,1,4,35216.98
35165,6,1,47453.61
145268,4,3,61274.2
70983,1,9,32113.45
72188,6,8,60870.57
107994,3,10,49115.42
101540,1,10,36678.11
128755,2,8,53280.86
32462,1,7,20350.28
103658,6,10,72853.72
142261,6,4,64844.95
115896,6,6,63710.07
40463,3,10,33407.61
120277,2,4,33487.44
47716,2,10,18676.77
55998,5,4,45782.59
136844,7,10,93029.12
82297,7,9,67543.69
32671,7,5,36778.61
120092,1,3,41433.71
118962,2,3,41003.51
129498,6,3,56029.61
145005,1,5,47911.81
33100,2,2,14909.85
56760,6,7,38982.09
28451,2,9,18409.17
133450,4,9,66488.47
54437,2,1,27739.16
95904,3,10,56829.63
130453,4,7,72777.28
89370,6,4,56110.4
22229,5,7,38057.41
57199,4,1,36958.6
122999,4,1,36448.96
60551,6,2,44204.87
120325,7,3,63701.13
83946,3,4,33815.41
108723,2,8,55694.59
47525,3,5,25394.45
93623,2,8,43307.72
105722,7,8,71464.8
146973,6,7,79777.94
122075,6,7,70219.68
108380,5,7,60497.1
26916,2,10,26159.03
144847,3,10,76631.65
105365,7,6,70412.89
136008,1,7,51792.11
98820,6,10,69819.19
36764,3,7,19873.2
78815,7,2,61740.0
21711,2,8,22230.44
76532,1,4,22017.93
30296,5,6,42803.39
90535,7,5,64762.94
53425,6,8,56300.62
134449,3,9,66134.12
82680,6,9,61217.05
133059,4,9,65452.72
68216,2,1,32601.82
139941,5,9,76908.83
25052,2,6,9967.21
88091,4,4,44541.12
145661,3,1,45066.74
93805,6,6,63907.28
126006,7,5,75534.45
49712,1,1,23495.65
68816,3,2,20870.27
51627,6,7,48754.47
97135,2,3,28020.46
101155,3,8,45796.7
149280,7,5,77959.31
136587,1,5,41269.96
52552,4,4,33428.41
84104,2,7,37111.65
28847,3,4,24175.24
50241,4,8,36224.76
148364,2,6,62234.65
147363,4,5,73439.4
37195,3,6,28754.83
47907,3,1,29289.41
37717,6,4,45640.05
40922,5,4,38590.16
56592,5,6,43096.02
132466,3,8,58482.06
119155,7,5,71659.35
29641,5,4,29222.25
134524,3,4,58635.67
51505,5,2,37553.9
69270,4,5,42087.77
30960,1,1,7802.6
111290,7,10,72904.44
47237,4,3,28140.93
41270,6,5,45145.69
91495,6,6,60547.71
46306,2,6,27585.79
123743,7,6,73328.52
41802,2,6,21221.61
66362,5,2,40085.32
44852,3,7,34731.63
43728,6,4,40238.46
130297,5,8,71419.11
133268,1,1,26544.42
142020,4,1,58026.54
85595,4,10,51342.13
104645,1,3,30098.92
82507,6,3,45894.48
137685,7,5,79281.85
21431,7,4,45827.91
112215,3,6,54791.92
86905,2,7,36668.02
62834,5,8,44609.23
86831,4,7,45744.69
95653,2,8,47088.19
147532,4,8,74703.99
84173,6,10,64466.8
56275,5,1,40696.22
90689,3,6,41548.63
94444,3,4,40282.96
129048,1,9,55092.22
125319,5,7,70640.2
145900,2,7,61702.35
90187,6,8,60324.8
129922,1,9,49884.64
49404,7,9,60380.24
139655,1,7,57100.36
76643,1,3,28181.46
138241,1,5,56871.9
64774,5,7,47136.88
74068,4,1,28860.44
72226,6,2,47691.47
89098,1,5,31848.13
114709,3,8,54099.22
149371,5,2,59939.84
118562,5,4,56081.88
79640,3,9,41167.74
29448,5,9,40972.96
24760,1,8,18344.54
89476,3,7,36144.59
58529,1,3,27362.3
33124,6,8,44415.73
85649,1,10,37229.97
51528,5,1,30925.33
121890,4,1,54000.24
27809,7,10,49797.45
112952,6,4,64208.7
80058,3,1,31773.56
102168,7,6,67493.35
82898,2,8,40616.38
33813,5,8,41426.41
89888,3,10,54408.47
101182,2,8,44075.67
110981,5,4,62405.8
129584,1,2,35395.24
91623,4,9,55737.46
78029,1,6,30420.85
94673,6,3,51246.78
143540,7,5,86345.25
84486,7,5,66784.37
142577,3,7,61148.4
109982,1,1,33452.3
32633,3,3,24771.34
29101,7,10,55723.78
142349,5,8,82329.01
135817,5,7,66490.93
73846,7,1,50833.5
30557,4,9,29278.46
104762,3,6,53226.96
121110,3,5,53181.69
86390,2,1,25832.72
128113,7,1,72060.29
59203,6,1,38460.65
67421,4,4,38020.93
43296,7,7,45250.64
61329,7,3,51278.98
96863,5,4,53501.29
86402,1,6,34880.37
139930,2,3,42663.36
101508,6,7,62434.32
100902,6,2,52525.64
82123,1,4,34729.42
90322,7,5,74674.04
54332,6,5,44205.98
101870,1,8,41080.13
69011,1,2,20494.73
135458,4,1,58445.42
25212,5,3,27523.83
104082,7,6,66104.15
90498,2,6,40107.71
94277,7,5,67187.16
127060,1,1,22589.86
59908,4,6,28959.94
100504,5,10,63285.33
117469,6,4,66250.85
39824,5,4,29720.42
64671,5,4,42358.87
53280,5,3,39164.81
126591,3,9,59727.38
100348,7,2,63252.04
68195,6,1,50561.64
86669,4,5,38881.94
62919,7,9,51236.2
43991,4,1,27343.8
41521,4,6,26970.94
113503,5,3,52845.15
146075,2,10,64588.49
35571,3,6,22355.08
65757,1,8,26566.5
61317,6,7,50059.7
107156,7,5,61221.92
41315,2,9,19914.22
107772,4,9,54286.22
47982,6,9,52164.03
42543,1,5,17232.42
117364,6,3,59578.11
128958,1,6,40517.99
32320,4,8,34547.18
70152,6,6,49683.12
108115,5,4,65632.78
37343,3,4,19630.32
81163,2,4,18488.13
122674,1,9,53912.8
63281,4,5,42363.27
47140,1,4,16175.97
73392,5,4,46128.19
23687,4,9,28689.4
87662,5,1,41042.28
65322,4,8,41639.55
102767,2,7,53436.88
74260,4,3,31634.66
57612,7,10,56825.34
59736,5,10,48585.0
79308,5,3,50490.67
132187,6,1,61270.29
87490,2,1,23595.86
140819,5,7,71502.08
100762,3,1,37604.95
49303,5,1,38196.68
94924,7,7,60785.83
42861,4,8,26684.21
20329,2,8,21114.66
29792,7,10,50773.63
47237,5,10,48079.71
149973,2,6,53129.14
42173,1,10,18588.55
88302,2,8,42363.25
42925,6,5,39595.41
65551,7,6,52503.34
100303,6,4,52387.07
148509,5,9,72539.75
21645,3,7,28380.03
30300,7,10,42899.71
91376,2,4,35455.52
71019,3,1,37530.8
45512,6,3,38152.61
77930,2,7,41494.39
51660,6,6,45456.49
119827,7,6,80009.17
51594,6,4,44678.17
66934,1,2,28118.77
145182,7,6,82290.13
54952,7,6,55700.83
133645,2,1,43679.35
96008,7,8,78495.87
58238,1,6,19207.65
39123,7,8,49524.94
70614,1,5,31566.64
99434,2,3,40274.51
101515,5,1,47714.6
107736,7,7,73885.65
149909,3,6,68635.73
109643,1,8,52131.21
141655,2,8,69636.94
74569,5,2,41023.84
108757,5,5,51407.64
55273,3,9,43253.15
37990,3,8,33818.1
84929,5,1,36862.26
29285,1,2,14303.04
61525,2,3,31543.54
126095,4,3,51447.86
145535,4,8,71306.2
47507,1,3,18078.33
21435,6,9,40184.11
22408,5,4,30910.83
24953,6,4,38627.09
149736,2,9,76528.37
101697,3,3,52712.42
137710,3,4,42639.92
81962,3,4,40319.99
110562,5,7,59476.34
58363,7,2,50455.18
20273,2,3,9692.13
39579,3,10,31360.79
145631,4,6,66736.2
108782,3,2,39134.98
97259,5,9,66389.85
105807,5,6,56406.18
61485,4,6,42959.55
75168,5,8,64526.44
76363,2,3,24808.52
88335,5,9,58077.22
44829,3,7,35812.25
91085,2,10,48891.62
75999,4,4,43193.79
47345,4,10,36074.62
62342,6,2,41429.73
68520,3,1,32799.25
48623,4,7,27073.47
98779,2,10,46155.53
84811,4,6,45885.74
92497,6,8,63183.51
146552,6,6,79223.05
23725,3,10,26606.99
38231,2,10,33551.51
111244,5,4,62699.9
53623,5,3,40931.1
66600,7,2,50314.81
23761,5,6,25869.6
141185,6,10,81812.05
83860,7,8,67749.83
146821,3,10,75083.96
60717,5,1,39144.09
32525,3,3,27016.61
137561,1,1,36171.3
47474,5,8,42812.49
45402,7,5,60210.36
82066,4,2,33719.36
47417,2,1,26121.51
66724,3,2,34634.72
21292,1,3,19985.63
52335,5,9,43134.98
104341,3,3,38806.17
41138,5,7,37296.83
92363,1,5,33271.0
95482,5,9,64820.01
140304,3,5,62090.18
84180,4,7,52479.4
137273,4,8,70367.5
39299,3,3,23006.56
29612,6,6,29286.9
27987,5,10,35679.81
71310,4,4,29667.96
137219,3,5,59891.96
35017,3,2,23133.24
123898,5,1,47598.15
68831,4,7,38329.08
102807,6,5,65818.67
83089,7,5,60476.37
143692,3,4,58738.96
137516,4,5,58788.36
120338,1,5,39324.81
113427,4,9,60518.26
98870,4,5,46866.49
107677,1,10,53704.89
98648,6,2,57234.87
83394,1,4,29937.26
70781,6,3,48356.61
43961,3,1,23577.52
113956,7,8,76694.7
115760,7,10,78172.28
138035,4,3,45875.19
113844,2,1,30703.38
50522,3,5,35154.56
87655,5,4,49147.58
130417,4,5,62075.69
128010,5,10,74634.28
93282,4,8,53850.19
120942,5,6,61501.46
136180,2,4,49884.08
61266,4,3,41575.45
111699,7,6,77188.41
133326,5,5,58311.7
35091,3,10,31132.75
25577,5,1,17172.0
66417,5,5,45341.44
145125,2,10,65739.76
28257,1,3,14834.83
104168,7,8,71343.28
77759,2,8,38650.86
60707,1,5,28432.6
37177,2,3,24534.48
41292,4,4,26246.3
37186,4,4,25633.19
46003,6,2,39924.2
75804,5,9,51302.02
26216,3,7,28634.63
61632,3,2,24643.43
57837,2,8,27877.55
126423,4,7,54433.34
80322,4,2,44358.52
97432,5,8,61085.61
142761,1,6,50588.72
22235,4,4,27375.6
67799,7,8,62138.46
59051,3,5,29951.06
128589,1,9,50654.79
85034,4,9,57698.9
29651,3,2,30320.95
147728,4,3,58384.23
106261,6,8,70167.76
138139,7,8,87270.74
78675,7,7,66852.41
32456,4,7,27689.22
59218,4,10,54336.02
103027,1,8,44867.7
143189,7,5,86214.0
111723,4,3,46463.45
32067,3,10,34061.63
92029,5,1,42326.02
90738,5,1,40526.37
108537,4,10,70725.87
105980,6,7,67877.72
134506,7,2,61640.66
44910,5,5,44262.27
29704,5,2,39787.43
89918,5,5,55994.71
133101,7,9,75965.93
70386,5,9,51591.75
110162,4,6,65856.6
116239,7,9,89278.16
90873,5,8,61836.56
60088,5,6,44737.35
91336,1,10,55363.72
104571,4,6,57844.47
81684,5,1,45031.68
92516,4,6,52041.97
78455,5,8,53784.08
117084,3,10,61975.67
128663,6,5,64077.25
130239,7,2,64688.83
71432,2,2,30844.58
81465,6,6,52277.39
73459,7,6,57657.3
33256,6,6,42370.84
145446,2,1,43979.18
22179,6,5,30066.54
30630,3,2,18346.88
113979,7,3,62578.0
134643,4,1,48413.75
72266,5,10,46410.98
90878,1,10,54992.58
124001,5,10,73656.63
139497,6,1,61252.23
31748,7,1,34840.02
130274,5,7,68068.3
46531,7,3,47671.2
22204,3,7,22235.28
136695,6,4,73340.49
75976,4,3,47499.79
148339,5,5,64895.47
59848,4,10,42692.05
66209,4,10,51285.49
68114,2,6,32637.15
